Game,Team,Opponent,Win_Loss,Runs,Runs Allowed,Day_Night,Attendance,Team,HR Count
98,ATL,ARI,Loss,2,10,Night,20862,ATL,1
99,BAL,TBR,Win,5,0,Night,15187,BAL,1
101,BOS,SEA,Loss,0,4,Night,29262,BOS,0
98,CHC,CHW,Loss,1,3,Day,40849,CHC,0
96,CHW,CHC,Win,3,1,Day,40849,CHW,2
99,CIN,CLE,Loss,2,6,Night,21500,CIN,2
97,CLE,CIN,Win,6,2,Night,21500,CLE,2
101,COL,STL,Loss,2,8,Night,40486,COL,1
98,DET,KCR,Loss,3,5,Night,26415,DET,0
99,HOU,PHI,Win,13,4,Night,17567,HOU,2
98,KCR,DET,Win,5,3,Night,26415,KC,3
100,LAD,MIN,Win,6,4,Night,47754,LAD,3
97,MIA,TEX,Win,4,0,Night,24654,MIA,2
98,MIN,LAD,Loss,4,6,Night,47754,MIN,1
97,NYM,SDP,Win,5,3,Night,23325,NYM,1
99,OAK,TOR,Loss,2,4,Night,39613,OAK,1
97,PHI,HOU,Loss,4,13,Night,17567,PHI,0
100,PIT,SFG,Win,10,3,Night,40030,PIT,2
99,SDP,NYM,Loss,3,5,Night,23325,SD,2
101,SEA,BOS,Win,4,0,Night,29262,SEA,1
101,SFG,PIT,Loss,3,10,Night,40030,SF,0
99,STL,COL,Win,8,2,Night,40486,STL,3
100,TBR,BAL,Loss,0,5,Night,15187,TB,0
99,TEX,MIA,Loss,0,4,Night,24654,TEX,0
99,TOR,OAK,Win,4,2,Night,39613,TOR,1
100,ARI,ATL,Loss,3,8,Night,25069,ARI,1
99,ATL,ARI,Win,8,3,Night,25069,ATL,4
100,BAL,TBR,Loss,4,5,Night,12471,BAL,1
102,BOS,SEA,Loss,5,6,Night,28992,BOS,1
99,CHC,CHW,Win,7,2,Day,40717,CHC,1
97,CHW,CHC,Loss,2,7,Day,40717,CHW,0
100,CIN,NYY,Loss,2,4,Night,44268,CIN,0
98,CLE,LAA,Win,11,7,Night,22364,CLE,3
102,COL,STL,Loss,2,3,Night,41514,COL,1
99,DET,KCR,Loss,1,3,Night,27259,DET,0
100,HOU,PHI,Win,5,0,Night,17176,HOU,0
99,KCR,DET,Win,3,1,Night,27259,KC,1
101,LAA,CLE,Loss,7,11,Night,22364,LAA,2
101,LAD,MIN,Win,6,2,Night,44403,LAD,0
98,MIA,TEX,Loss,4,10,Night,25074,MIA,1
102,MIL,WSN,Win,8,0,Night,28428,MIL,3
99,MIN,LAD,Loss,2,6,Night,44403,MIN,0
98,NYM,SDP,Win,6,5,Night,28024,NYM,1
98,NYY,CIN,Win,4,2,Night,44268,NYY,1
100,OAK,TOR,Loss,1,4,Night,40624,OAK,0
98,PHI,HOU,Loss,0,5,Night,17176,PHI,0
101,PIT,SFG,Loss,3,11,Night,41232,PIT,0
100,SDP,NYM,Loss,5,6,Night,28024,SD,2
102,SEA,BOS,Win,6,5,Night,28992,SEA,2
102,SFG,PIT,Win,11,3,Night,41232,SF,0
100,STL,COL,Win,3,2,Night,41514,STL,1
101,TBR,BAL,Win,5,4,Night,12471,TB,1
100,TEX,MIA,Win,10,4,Night,25074,TEX,4
100,TOR,OAK,Win,4,1,Night,40624,TOR,0
98,WSN,MIL,Loss,0,8,Night,28428,WSH,0
101,ARI,ATL,Win,10,3,Day,25836,ARI,3
100,ATL,ARI,Loss,3,10,Day,25836,ATL,0
101,BAL,TBR,Loss,1,5,Day,18430,BAL,1
103,BOS,SEA,Win,4,0,Day,39797,BOS,2
100,CHC,CHW,Win,8,3,Night,38517,CHC,1
98,CHW,CHC,Loss,3,8,Night,38517,CHW,2
101,CIN,NYY,Loss,5,9,Day,42421,CIN,1
99,CLE,LAA,Win,10,4,Night,22658,CLE,1
103,COL,STL,Loss,5,10,Night,38162,COL,1
100,DET,KCR,Loss,2,16,Night,29073,DET,0
101,HOU,PHI,Loss,0,9,Night,19718,HOU,0
100,KCR,DET,Win,16,2,Night,29073,KC,1
102,LAA,CLE,Loss,4,10,Night,22658,LAA,1
102,LAD,MIN,Win,6,5,Night,50941,LAD,2
99,MIA,TEX,Win,22,10,Night,26471,MIA,4
103,MIL,WSN,Loss,5,8,Night,35296,MIL,2
100,MIN,LAD,Loss,5,6,Night,50941,MIN,0
99,NYM,SDP,Loss,3,6,Night,19281,NYM,1
99,NYY,CIN,Win,9,5,Day,42421,NYY,2
101,OAK,TOR,Loss,2,3,Night,41984,OAK,1
99,PHI,HOU,Win,9,0,Night,19718,PHI,3
102,PIT,SFG,Loss,1,2,Day,41038,PIT,0
101,SDP,NYM,Win,6,3,Night,19281,SD,1
103,SEA,BOS,Loss,0,4,Day,39797,SEA,0
103,SFG,PIT,Win,2,1,Day,41038,SF,0
101,STL,COL,Win,10,5,Night,38162,STL,1
102,TBR,BAL,Win,5,1,Day,18430,TB,2
101,TEX,MIA,Loss,10,22,Night,26471,TEX,1
101,TOR,OAK,Win,3,2,Night,41984,TOR,2
99,WSN,MIL,Win,8,5,Night,35296,WSH,1
102,ARI,STL,Win,4,0,Night,39208,ARI,1
101,CHC,CHW,Win,6,3,Night,39422,CHC,3
99,CHW,CHC,Loss,3,6,Night,39422,CHW,3
102,CIN,MIA,Loss,1,4,Night,19986,CIN,0
100,CLE,LAA,Win,2,1,Day,28083,CLE,1
103,LAA,CLE,Loss,1,2,Day,28083,LAA,0
100,MIA,CIN,Win,4,1,Night,19986,MIA,1
104,MIL,WSN,Loss,2,15,Day,32118,MIL,2
100,NYM,SDP,Loss,5,7,Night,26262,NYM,1
100,NYY,TBR,Win,6,5,Night,44033,NYY,2
102,OAK,TOR,Loss,4,8,Day,47484,OAK,0
102,SDP,NYM,Win,7,5,Night,26262,SD,2
102,STL,ARI,Loss,0,4,Night,39208,STL,0
103,TBR,NYY,Loss,5,6,Night,44033,TB,2
102,TOR,OAK,Win,8,4,Day,47484,TOR,4
100,WSN,MIL,Win,15,2,Day,32118,WSH,8
103,ARI,STL,Loss,0,1,Night,41230,ARI,0
101,ATL,PHI,Loss,3,10,Night,17177,ATL,2
102,BAL,TEX,Loss,2,8,Night,36270,BAL,1
104,BOS,KCR,Loss,2,4,Night,37321,BOS,0
102,CHC,MIL,Loss,1,2,Night,42574,CHC,1
100,CHW,CLE,Loss,3,9,Night,20387,CHW,1
103,CIN,MIA,Loss,4,7,Night,17440,CIN,2
101,CLE,CHW,Win,9,3,Night,20387,CLE,3
101,DET,HOU,Loss,5,6,Night,30358,DET,2
102,HOU,DET,Win,6,5,Night,30358,HOU,2
101,KCR,BOS,Win,4,2,Night,37321,KC,2
104,LAA,TOR,Win,7,2,Night,39828,LAA,1
103,LAD,SFG,Win,6,4,Night,51426,LAD,2
101,MIA,CIN,Win,7,4,Night,17440,MIA,2
105,MIL,CHC,Win,2,1,Night,42574,MIL,0
101,MIN,OAK,Win,6,3,Night,17727,MIN,0
101,NYM,SEA,Win,7,5,Night,34543,NYM,3
101,NYY,TBR,Win,6,1,Night,40470,NYY,3
103,OAK,MIN,Loss,3,6,Night,17727,OAK,0
100,PHI,ATL,Win,10,3,Night,17177,PHI,4
103,PIT,SDP,Loss,2,3,Night,24215,PIT,1
103,SDP,PIT,Win,3,2,Night,24215,SD,0
104,SEA,NYM,Loss,5,7,Night,34543,SEA,1
104,SFG,LAD,Loss,4,6,Night,51426,SF,1
103,STL,ARI,Win,1,0,Night,41230,STL,0
104,TBR,NYY,Loss,1,6,Night,40470,TB,1
102,TEX,BAL,Win,8,2,Night,36270,TEX,1
103,TOR,LAA,Loss,2,7,Night,39828,TOR,1
104,ARI,STL,Win,7,1,Night,48052,ARI,3
102,ATL,PHI,Loss,3,4,Night,28162,ATL,0
103,BAL,TEX,Win,4,0,Night,44658,BAL,2
105,BOS,KCR,Win,9,8,Night,36912,BOS,2
103,CHC,MIL,Win,2,1,Night,44709,CHC,1
101,CHW,CLE,Loss,4,5,Night,30115,CHW,1
104,CIN,MIA,Loss,3,7,Night,20297,CIN,2
102,CLE,CHW,Win,5,4,Night,30115,CLE,0
104,COL,WSN,Win,4,2,Night,33989,COL,1
102,DET,HOU,Win,5,3,Night,33766,DET,0
103,HOU,DET,Loss,3,5,Night,33766,HOU,1
102,KCR,BOS,Loss,8,9,Night,36912,KC,1
105,LAA,TOR,Win,6,5,Day,46502,LAA,0
104,LAD,SFG,Win,2,1,Day,47792,LAD,0
102,MIA,CIN,Win,7,3,Night,20297,MIA,1
106,MIL,CHC,Loss,1,2,Night,44709,MIL,0
102,MIN,OAK,Loss,4,5,Night,27047,MIN,1
102,NYM,SEA,Loss,2,3,Day,33519,NYM,0
102,NYY,TBR,Win,5,4,Day,43015,NYY,2
104,OAK,MIN,Win,5,4,Night,27047,OAK,2
101,PHI,ATL,Win,4,3,Night,28162,PHI,1
104,PIT,SDP,Loss,2,4,Night,37286,PIT,0
104,SDP,PIT,Win,4,2,Night,37286,SD,1
105,SEA,NYM,Win,3,2,Day,33519,SEA,0
105,SFG,LAD,Loss,1,2,Day,47792,SF,1
104,STL,ARI,Loss,1,7,Night,48052,STL,0
105,TBR,NYY,Loss,4,5,Day,43015,TB,3
103,TEX,BAL,Loss,0,4,Night,44658,TEX,0
104,TOR,LAA,Loss,5,6,Day,46502,TOR,1
101,WSN,COL,Loss,2,4,Night,33989,WSH,0
105,ARI,STL,Loss,2,3,Day,40827,ARI,0
103,ATL,PHI,Loss,1,2,Day,20680,ATL,0
104,BAL,TEX,Win,10,6,Day,32437,BAL,2
106,BOS,KCR,Loss,3,5,Day,36480,BOS,1
104,CHC,MIL,Win,4,2,Day,44269,CHC,2
102,CHW,CLE,Win,3,1,Day,28152,CHW,2
105,CIN,MIA,Win,6,4,Day,19747,CIN,0
103,CLE,CHW,Loss,1,3,Day,28152,CLE,1
105,COL,WSN,Win,10,6,Day,33248,COL,0
106,COL,WSN,Loss,1,3,Night,32118,COL,0
103,DET,HOU,Win,13,1,Day,31970,DET,2
104,HOU,DET,Loss,1,13,Day,31970,HOU,1
103,KCR,BOS,Win,5,3,Day,36480,KC,0
106,LAA,TOR,Loss,10,11,Day,46852,LAA,2
105,LAD,SFG,Win,3,2,Night,53495,LAD,0
103,MIA,CIN,Loss,4,6,Day,19747,MIA,1
107,MIL,CHC,Loss,2,4,Day,44269,MIL,1
103,MIN,OAK,Loss,5,6,Day,16790,MIN,2
103,NYM,SEA,Loss,1,9,Day,31162,NYM,0
103,NYY,TBR,Loss,3,5,Day,41547,NYY,1
105,OAK,MIN,Win,6,5,Day,16790,OAK,2
102,PHI,ATL,Win,2,1,Day,20680,PHI,0
105,PIT,SDP,Win,7,1,Day,30267,PIT,4
105,SDP,PIT,Loss,1,7,Day,30267,SD,1
106,SEA,NYM,Win,9,1,Day,31162,SEA,2
106,SFG,LAD,Loss,2,3,Night,53495,SF,1
105,STL,ARI,Win,3,2,Day,40827,STL,1
106,TBR,NYY,Win,5,3,Day,41547,TB,0
104,TEX,BAL,Loss,6,10,Day,32437,TEX,3
105,TOR,LAA,Win,11,10,Day,46852,TOR,3
102,WSN,COL,Loss,6,10,Day,33248,WSH,3
103,WSN,COL,Win,3,1,Night,32118,WSH,2
104,ATL,PHI,Loss,6,7,Day,20297,ATL,2
105,BAL,KCR,Win,2,1,Night,20663,BAL,0
107,BOS,CLE,Win,6,2,Night,37169,BOS,0
103,CHW,TOR,Win,7,6,Night,13023,CHW,2
104,CLE,BOS,Loss,2,6,Night,37169,CLE,1
104,DET,NYY,Loss,3,7,Night,39904,DET,0
105,HOU,TBR,Win,14,7,Night,24154,HOU,3
104,KCR,BAL,Loss,1,2,Night,20663,KC,0
104,MIA,WSN,Loss,0,1,Night,18962,MIA,0
104,NYY,DET,Win,7,3,Night,39904,NYY,1
106,OAK,SFG,Win,8,5,Night,38391,OAK,1
103,PHI,ATL,Win,7,6,Day,20297,PHI,2
107,SEA,TEX,Win,6,4,Night,22294,SEA,0
107,SFG,OAK,Loss,5,8,Night,38391,SF,0
107,TBR,HOU,Loss,7,14,Night,24154,TB,3
105,TEX,SEA,Loss,4,6,Night,22294,TEX,2
106,TOR,CHW,Loss,6,7,Night,13023,TOR,3
104,WSN,MIA,Win,1,0,Night,18962,WSH,0
106,ARI,CHC,Loss,4,16,Night,40709,ARI,0
105,ATL,LAD,Loss,2,3,Night,32174,ATL,1
106,BAL,KCR,Win,7,2,Night,20931,BAL,0
108,BOS,CLE,Win,12,10,Night,37126,BOS,2
105,CHC,ARI,Win,16,4,Night,40709,CHC,5
104,CHW,TOR,Loss,4,8,Night,14622,CHW,1
106,CIN,PIT,Win,9,1,Night,22403,CIN,3
105,CLE,BOS,Loss,10,12,Night,37126,CLE,4
107,COL,NYM,Win,5,4,Night,36698,COL,1
105,DET,NYY,Win,4,3,Night,43238,DET,2
106,HOU,TBR,Loss,4,6,Night,22985,HOU,2
105,KCR,BAL,Loss,2,7,Night,20931,KC,0
107,LAA,PHI,Win,7,1,Night,36344,LAA,1
106,LAD,ATL,Win,3,2,Night,32174,LAD,1
105,MIA,WSN,Win,7,6,Night,17742,MIA,1
108,MIL,STL,Win,3,2,Night,30150,MIL,0
104,MIN,SDP,Loss,0,3,Night,24491,MIN,0
104,NYM,COL,Loss,4,5,Night,36698,NYM,1
105,NYY,DET,Loss,3,4,Night,43238,NYY,1
107,OAK,SFG,Loss,4,10,Night,38871,OAK,1
104,PHI,LAA,Loss,1,7,Night,36344,PHI,0
106,PIT,CIN,Loss,1,9,Night,22403,PIT,0
106,SDP,MIN,Win,3,0,Night,24491,SD,1
108,SEA,TEX,Win,8,7,Night,21200,SEA,1
108,SFG,OAK,Win,10,4,Night,38871,SF,3
106,STL,MIL,Loss,2,3,Night,30150,STL,0
108,TBR,HOU,Win,6,4,Night,22985,TB,2
106,TEX,SEA,Loss,7,8,Night,21200,TEX,3
107,TOR,CHW,Win,8,4,Night,14622,TOR,2
105,WSN,MIA,Loss,6,7,Night,17742,WSH,2
107,ARI,CHC,Win,3,0,Night,41321,ARI,0
106,ATL,LAD,Win,5,3,Night,28107,ATL,2
107,BAL,KCR,Win,6,0,Night,14984,BAL,1
106,CHC,ARI,Loss,0,3,Night,41321,CHC,0
105,CHW,TOR,Loss,1,5,Day,20878,CHW,0
107,CIN,PIT,Win,5,2,Night,22367,CIN,2
108,COL,NYM,Loss,5,10,Night,36945,COL,1
106,DET,NYY,Win,2,0,Day,43379,DET,0
107,HOU,TBR,Loss,0,3,Night,26722,HOU,0
106,KCR,BAL,Loss,0,6,Night,14984,KC,0
108,LAA,PHI,Win,7,0,Night,34623,LAA,3
107,LAD,ATL,Loss,3,5,Night,28107,LAD,1
106,MIA,WSN,Win,7,0,Night,17890,MIA,2
109,MIL,STL,Loss,4,5,Night,34433,MIL,2
105,MIN,SDP,Win,5,2,Day,23806,MIN,1
105,NYM,COL,Win,10,5,Night,36945,NYM,2
106,NYY,DET,Loss,0,2,Day,43379,NYY,0
108,OAK,SFG,Win,6,1,Night,40635,OAK,1
105,PHI,LAA,Loss,0,7,Night,34623,PHI,0
107,PIT,CIN,Loss,2,5,Night,22367,PIT,0
107,SDP,MIN,Loss,2,5,Day,23806,SD,1
109,SEA,TEX,Loss,1,5,Night,23041,SEA,0
109,SFG,OAK,Loss,1,6,Night,40635,SF,0
107,STL,MIL,Win,5,4,Night,34433,STL,2
109,TBR,HOU,Win,3,0,Night,26722,TB,1
107,TEX,SEA,Win,5,1,Night,23041,TEX,3
108,TOR,CHW,Win,5,1,Day,20878,TOR,2
106,WSN,MIA,Loss,0,7,Night,17890,WSH,0
108,ARI,CHC,Win,10,8,Day,39525,ARI,5
107,ATL,LAD,Loss,4,7,Night,29680,ATL,1
108,BAL,DET,Loss,5,7,Night,17157,BAL,1
109,BOS,CHW,Win,9,5,Night,37442,BOS,2
107,CHC,ARI,Loss,8,10,Day,39525,CHC,2
106,CHW,BOS,Loss,5,9,Night,37442,CHW,1
108,CIN,PIT,Loss,0,6,Night,25955,CIN,0
106,CLE,NYY,Win,5,1,Night,28124,CLE,1
109,COL,NYM,Win,5,4,Day,35276,COL,2
107,DET,BAL,Win,7,5,Night,17157,DET,2
108,HOU,TBR,Loss,3,5,Night,23404,HOU,1
107,KCR,SEA,Win,6,4,Night,29228,KC,2
109,LAA,PHI,Win,5,4,Night,34710,LAA,1
108,LAD,ATL,Win,7,4,Night,29680,LAD,1
110,MIL,STL,Win,2,1,Day,40170,MIL,1
106,MIN,TEX,Loss,1,4,Night,22903,MIN,0
106,NYM,COL,Loss,4,5,Day,35276,NYM,1
107,NYY,CLE,Loss,1,5,Night,28124,NYY,1
109,OAK,SFG,Loss,2,11,Night,39883,OAK,1
106,PHI,LAA,Loss,4,5,Night,34710,PHI,1
108,PIT,CIN,Win,6,0,Night,25955,PIT,0
110,SEA,KCR,Loss,4,6,Night,29228,SEA,2
110,SFG,OAK,Win,11,2,Night,39883,SF,2
108,STL,MIL,Loss,1,2,Day,40170,STL,0
110,TBR,HOU,Win,5,3,Night,23404,TB,1
108,TEX,MIN,Win,4,1,Night,22903,TEX,1
109,ARI,SFG,Win,2,1,Night,38967,ARI,0
108,ATL,MIA,Win,5,3,Night,35914,ATL,1
109,BAL,DET,Loss,2,5,Night,22882,BAL,2
110,BOS,CHW,Win,3,2,Night,36612,BOS,2
108,CHC,WSN,Loss,2,4,Day,41396,CHC,1
107,CHW,BOS,Loss,2,3,Night,36612,CHW,0
109,CIN,STL,Win,3,2,Night,36443,CIN,0
107,CLE,NYY,Win,7,2,Night,34466,CLE,0
110,COL,PHI,Win,4,3,Night,35092,COL,1
108,DET,BAL,Win,5,2,Night,22882,DET,2
109,HOU,TOR,Win,16,7,Night,39287,HOU,5
108,KCR,SEA,Loss,2,5,Night,38130,KC,0
110,LAA,OAK,Win,8,6,Night,43330,LAA,0
109,LAD,NYM,Win,6,0,Night,41187,LAD,3
107,MIA,ATL,Loss,3,5,Night,35914,MIA,2
111,MIL,TBR,Win,2,0,Night,21164,MIL,1
107,MIN,TEX,Win,8,4,Night,22272,MIN,3
107,NYM,LAD,Loss,0,6,Night,41187,NYM,0
108,NYY,CLE,Loss,2,7,Night,34466,NYY,1
110,OAK,LAA,Loss,6,8,Night,43330,OAK,1
107,PHI,COL,Loss,3,4,Night,35092,PHI,0
109,PIT,SDP,Win,10,6,Night,32243,PIT,2
108,SDP,PIT,Loss,6,10,Night,32243,SD,3
111,SEA,KCR,Win,5,2,Night,38130,SEA,0
111,SFG,ARI,Loss,1,2,Night,38967,SF,0
109,STL,CIN,Loss,2,3,Night,36443,STL,0
111,TBR,MIL,Loss,0,2,Night,21164,TB,0
109,TEX,MIN,Loss,4,8,Night,22272,TEX,1
109,TOR,HOU,Loss,7,16,Night,39287,TOR,3
107,WSN,CHC,Win,4,2,Day,41396,WSH,2
110,ARI,SFG,Loss,4,5,Night,39532,ARI,0
109,ATL,MIA,Win,7,2,Night,40731,ATL,1
110,BAL,DET,Win,5,2,Night,33911,BAL,3
111,BOS,CHW,Win,4,1,Night,36599,BOS,2
109,CHC,WSN,Win,7,4,Day,41857,CHC,2
108,CHW,BOS,Loss,1,4,Night,36599,CHW,1
110,CIN,STL,Loss,1,4,Night,35571,CIN,1
108,CLE,NYY,Loss,1,2,Night,34651,CLE,1
111,COL,PHI,Win,8,5,Night,40563,COL,1
109,DET,BAL,Loss,2,5,Night,33911,DET,1
110,HOU,TOR,Loss,3,4,Night,41950,HOU,2
111,LAA,OAK,Loss,0,5,Night,39180,LAA,0
110,LAD,NYM,Win,7,4,Day,40060,LAD,5
108,MIA,ATL,Loss,2,7,Night,40731,MIA,1
112,MIL,TBR,Win,3,0,Night,15849,MIL,1
108,MIN,TEX,Loss,1,4,Night,27415,MIN,0
108,NYM,LAD,Loss,4,7,Day,40060,NYM,4
109,NYY,CLE,Win,2,1,Night,34651,NYY,1
111,OAK,LAA,Win,5,0,Night,39180,OAK,0
108,PHI,COL,Loss,5,8,Night,40563,PHI,1
110,PIT,SDP,Loss,2,5,Night,31817,PIT,1
109,SDP,PIT,Win,5,2,Night,31817,SD,2
112,SFG,ARI,Win,5,4,Night,39532,SF,1
110,STL,CIN,Win,4,1,Night,35571,STL,1
112,TBR,MIL,Loss,0,3,Night,15849,TB,0
110,TEX,MIN,Win,4,1,Night,27415,TEX,1
110,TOR,HOU,Win,4,3,Night,41950,TOR,0
108,WSN,CHC,Loss,4,7,Day,41857,WSH,1
111,ARI,SFG,Loss,3,6,Day,40107,ARI,0
110,ATL,MIA,Loss,1,4,Day,29651,ATL,0
111,BAL,DET,Win,12,3,Day,30144,BAL,5
112,BOS,CHW,Win,6,3,Day,37283,BOS,3
110,CHC,WSN,Loss,4,9,Day,41047,CHC,3
109,CHW,BOS,Loss,3,6,Day,37283,CHW,0
111,CIN,STL,Loss,4,13,Day,25168,CIN,2
109,CLE,NYY,Loss,1,8,Day,33044,CLE,1
112,COL,PHI,Loss,2,3,Day,48069,COL,0
110,DET,BAL,Loss,3,12,Day,30144,DET,1
111,HOU,TOR,Win,7,6,Day,36300,HOU,0
109,KCR,SEA,Loss,7,8,Day,,KC,2
110,KCR,SEA,Win,9,1,Day,29432,KC,3
112,LAA,OAK,Loss,10,11,Day,38278,LAA,2
111,LAD,NYM,Win,8,0,Night,27077,LAD,2
109,MIA,ATL,Win,4,1,Day,29651,MIA,2
113,MIL,TBR,Loss,1,2,Day,12129,MIL,1
109,MIN,TEX,Win,6,5,Day,29056,MIN,3
109,NYM,LAD,Loss,0,8,Night,27077,NYM,0
110,NYY,CLE,Win,8,1,Day,33044,NYY,1
112,OAK,LAA,Win,11,10,Day,38278,OAK,3
109,PHI,COL,Win,3,2,Day,48069,PHI,1
111,PIT,SDP,Win,5,4,Day,34175,PIT,1
110,SDP,PIT,Loss,4,5,Day,34175,SD,0
112,SEA,KCR,Win,8,7,Day,,SEA,4
113,SEA,KCR,Loss,1,9,Day,29432,SEA,0
113,SFG,ARI,Win,6,3,Day,40107,SF,1
111,STL,CIN,Win,13,4,Day,25168,STL,1
113,TBR,MIL,Win,2,1,Day,12129,TB,1
111,TEX,MIN,Loss,5,6,Day,29056,TEX,2
111,TOR,HOU,Loss,6,7,Day,36300,TOR,2
109,WSN,CHC,Win,9,4,Day,41047,WSH,2
112,BAL,LAA,Win,6,2,Night,34142,BAL,1
111,CHC,SFG,Win,5,3,Night,40462,CHC,1
112,CIN,SDP,Win,11,3,Night,16240,CIN,4
111,DET,PIT,Loss,0,3,Night,21651,DET,0
111,KCR,STL,Loss,3,11,Night,38478,KC,3
113,LAA,BAL,Loss,2,6,Night,34142,LAA,1
110,MIA,WSN,Loss,2,3,Night,21799,MIA,1
114,MIL,MIN,Loss,4,5,Night,31339,MIL,1
110,MIN,MIL,Win,5,4,Night,31339,MIN,0
112,PIT,DET,Win,3,0,Night,21651,PIT,1
111,SDP,CIN,Loss,3,11,Night,16240,SD,2
114,SFG,CHC,Loss,3,5,Night,40462,SF,1
112,STL,KCR,Win,11,3,Night,38478,STL,3
110,WSN,MIA,Win,3,2,Night,21799,WSH,1
112,ARI,LAD,Win,6,3,Night,24810,ARI,3
111,ATL,PHI,Loss,2,5,Night,25783,ATL,1
113,BAL,LAA,Loss,2,3,Night,35723,BAL,1
113,BOS,TBR,Win,2,0,Night,22328,BOS,0
112,CHC,SFG,Loss,3,6,Night,39864,CHC,0
110,CHW,HOU,Win,8,5,Night,13974,CHW,1
113,CIN,SDP,Loss,3,7,Night,13683,CIN,1
110,CLE,COL,Win,4,1,Night,26088,CLE,1
113,COL,CLE,Loss,1,4,Night,26088,COL,1
112,DET,PIT,Loss,3,6,Night,25112,DET,0
112,HOU,CHW,Loss,5,8,Night,13974,HOU,2
112,KCR,STL,Loss,3,10,Night,37267,KC,0
114,LAA,BAL,Win,3,2,Night,35723,LAA,0
112,LAD,ARI,Loss,3,6,Night,24810,LAD,2
111,MIA,WSN,Win,7,3,Night,25406,MIA,2
115,MIL,MIN,Loss,4,11,Night,34185,MIL,0
111,MIN,MIL,Win,11,4,Night,34185,MIN,5
110,NYM,TEX,Win,5,4,Night,37326,NYM,3
111,NYY,TOR,Loss,2,4,Night,41596,NYY,0
113,OAK,SEA,Loss,6,7,Night,12354,OAK,2
110,PHI,ATL,Win,5,2,Night,25783,PHI,1
113,PIT,DET,Win,6,3,Night,25112,PIT,1
112,SDP,CIN,Win,7,3,Night,13683,SD,2
114,SEA,OAK,Win,7,6,Night,12354,SEA,1
115,SFG,CHC,Win,6,3,Night,39864,SF,1
113,STL,KCR,Win,10,3,Night,37267,STL,3
114,TBR,BOS,Loss,0,2,Night,22328,TB,0
112,TEX,NYM,Loss,4,5,Night,37326,TEX,3
112,TOR,NYY,Win,4,2,Night,41596,TOR,2
111,WSN,MIA,Loss,3,7,Night,25406,WSH,0
113,ARI,LAD,Loss,2,3,Night,22670,ARI,1
112,ATL,PHI,Loss,2,3,Night,22776,ATL,0
114,BAL,LAA,Loss,1,5,Day,36202,BAL,1
114,BOS,TBR,Win,8,2,Night,11853,BOS,0
113,CHC,SFG,Loss,1,3,Day,41099,CHC,1
111,CHW,HOU,Win,7,1,Night,14824,CHW,1
114,CIN,SDP,Win,8,3,Night,15450,CIN,2
111,CLE,COL,Loss,2,3,Day,25539,CLE,1
114,COL,CLE,Win,3,2,Day,25539,COL,2
113,DET,PIT,Win,10,0,Night,28902,DET,1
113,HOU,CHW,Loss,1,7,Night,14824,HOU,1
113,KCR,STL,Loss,5,8,Night,44139,KC,1
115,LAA,BAL,Win,5,1,Day,36202,LAA,1
113,LAD,ARI,Win,3,2,Night,22670,LAD,1
112,MIA,WSN,Loss,1,10,Night,25951,MIA,0
116,MIL,MIN,Loss,0,4,Night,30174,MIL,0
112,MIN,MIL,Win,4,0,Night,30174,MIN,1
111,NYM,TEX,Loss,1,5,Day,34222,NYM,1
112,NYY,TOR,Win,11,5,Night,39554,NYY,3
114,OAK,SEA,Loss,3,6,Day,14989,OAK,2
111,PHI,ATL,Win,3,2,Night,22776,PHI,0
114,PIT,DET,Loss,0,10,Night,28902,PIT,0
113,SDP,CIN,Loss,3,8,Night,15450,SD,2
115,SEA,OAK,Win,6,3,Day,14989,SEA,3
116,SFG,CHC,Win,3,1,Day,41099,SF,1
114,STL,KCR,Win,8,5,Night,44139,STL,2
115,TBR,BOS,Loss,2,8,Night,11853,TB,2
113,TEX,NYM,Win,5,1,Day,34222,TEX,1
113,TOR,NYY,Loss,5,11,Night,39554,TOR,1
112,WSN,MIA,Win,10,1,Night,25951,WSH,2
114,ARI,LAD,Loss,6,8,Night,31396,ARI,2
115,BAL,OAK,Win,7,2,Night,11386,BAL,4
112,CHW,HOU,Win,3,2,Night,18034,CHW,1
115,CIN,SDP,Win,10,3,Day,14915,CIN,4
112,CLE,TBR,Loss,1,4,Night,9533,CLE,0
114,DET,PIT,Loss,5,7,Day,33490,DET,1
114,HOU,CHW,Loss,2,3,Night,18034,HOU,1
114,KCR,STL,Loss,6,8,Night,41706,KC,0
116,LAA,SEA,Win,6,3,Night,35021,LAA,2
114,LAD,ARI,Win,8,6,Night,31396,LAD,1
113,MIA,WSN,Loss,2,3,Night,23904,MIA,1
117,MIL,MIN,Loss,2,7,Night,33904,MIL,1
113,MIN,MIL,Win,7,2,Night,33904,MIN,0
112,NYM,PHI,Win,10,0,Night,27716,NYM,4
113,NYY,TOR,Loss,0,4,Night,43212,NYY,0
115,OAK,BAL,Loss,2,7,Night,11386,OAK,0
112,PHI,NYM,Loss,0,10,Night,27716,PHI,0
115,PIT,DET,Win,7,5,Day,33490,PIT,2
114,SDP,CIN,Loss,3,10,Day,14915,SD,1
116,SEA,LAA,Loss,3,6,Night,35021,SEA,2
115,STL,KCR,Win,8,6,Night,41706,STL,1
116,TBR,CLE,Win,4,1,Night,9533,TB,1
114,TOR,NYY,Win,4,0,Night,43212,TOR,1
